"","observed","mean.simulated","lowCI","uppCI","sign"
"K07404",40.6054845201681,38.2719808385461,33.7363931092597,42.1855843658932,"NON SIGNIFICANT"
"K07405",18.7954190698653,31.3658068568156,24.8231738684566,37.2588007354958,"SPECIALIST"
"K07406",38.9105380624909,38.2537310025541,32.8558448404168,42.2667630412992,"NON SIGNIFICANT"
"K07407",29.5783564211213,39.3470428459271,34.5762808752161,42.5847292698488,"SPECIALIST"
"K07408",10.7142857142857,24.3650564977101,18.798955613577,29.7520661157025,"SPECIALIST"
"K07418",1.30393487109905,23.2217842647992,17.1948310139165,28.9264214046823,"SPECIALIST"
"K07425",8.40066592674806,26.2195166980703,20.2359468124497,31.5391460073069,"SPECIALIST"
"K07426",10.3624736927311,27.4003490259368,21.1876667659825,32.9450855041716,"SPECIALIST"
"K07427",23.9125143101329,32.4057933400884,26.1355835876668,37.8126731433616,"SPECIALIST"
"K07434",4.91227361475796,28.9957440328616,22.785850287603,34.860426142774,"SPECIALIST"
"K07437",31.6739326813558,31.3589183206691,25.0314078547796,37.5425230950924,"NON SIGNIFICANT"
"K07439",3.26407766990291,17.7949235842987,12.6390977443609,22.4133333333333,"SPECIALIST"
"K07440",7.28925619834711,17.9167811758052,12.4225352112676,23.2105263157895,"SPECIALIST"
"K07441",28.0146645865835,29.4792009949159,22.9416200043232,35.4784290427419,"NON SIGNIFICANT"
"K07442",39.8013123425621,37.9770224194306,32.5762260884353,42.0893961959776,"NON SIGNIFICANT"
"K07443",36.8681899522967,35.4571264953413,29.7793450053396,40.5496694161246,"NON SIGNIFICANT"
"K07444",41.9914102830506,36.4070131525351,30.9144868649671,41.1872942466753,"GENERALIST"
"K07445",5.87309682625235,33.9110259085862,27.7524768556017,39.6685718226687,"SPECIALIST"
"K07446",20.5821669966546,30.9495756054952,24.4671752815921,36.8445636560708,"SPECIALIST"
"K07447",41.5745835761544,38.3438803257336,33.1733641516918,42.4883540556382,"NON SIGNIFICANT"
"K07448",28.3509230512385,36.4350096199649,30.5667118580392,41.3342296519843,"SPECIALIST"
"K07450",13.822150241517,32.9822862965215,26.9266913015049,38.7735319376624,"SPECIALIST"
"K07451",32.6369366060009,37.7283151439989,32.5854338980445,42.0567369241805,"NON SIGNIFICANT"
"K07452",17.7542523423108,35.5490041246228,29.289074784101,40.4375858363784,"SPECIALIST"
"K07454",31.4635426301334,36.1154485781121,30.3976868842803,41.0962095859475,"NON SIGNIFICANT"
"K07455",17.1970168715795,34.2212784561606,28.0881719708906,39.9333175896054,"SPECIALIST"
"K07456",40.2928016759731,39.7679910201566,35.1477031423384,42.6083654105582,"NON SIGNIFICANT"
"K07457",18.2703986600228,33.9627241994645,27.8678510425696,39.3444685797452,"SPECIALIST"
"K07458",13.9646108010469,33.8407278175747,27.6776055305066,38.9650584245986,"SPECIALIST"
"K07459",23.3926454656672,34.9009599859911,28.8835260158392,40.0355653510192,"SPECIALIST"
"K07460",41.9917448243215,38.3109211090172,33.110116613956,42.4246265760071,"NON SIGNIFICANT"
"K07461",39.7309720478094,36.4586662491408,31.2164156471711,41.1855270299209,"NON SIGNIFICANT"
"K07462",42.2202085746858,40.8544986039113,37.3542906305546,42.7474271424116,"NON SIGNIFICANT"
"K07464",22.0052275877747,34.5891033292854,28.5124408968587,40.044764680487,"SPECIALIST"
"K07465",31.9064138975739,37.2762113408719,31.7005248735022,41.7668498945323,"NON SIGNIFICANT"
"K07466",10.2323116585506,26.4213522663845,20.3526890278567,31.8667226695812,"SPECIALIST"
"K07467",23.2926689685431,32.5555360876458,26.1590161491067,38.2341421702677,"SPECIALIST"
"K07469",18.6557560885202,33.3665860343276,26.7433048860183,38.8918753808282,"SPECIALIST"
"K07470",15.9710412815773,25.5085700566988,19.3296047725578,31.4213027725616,"SPECIALIST"
"K07471",22.1750281214848,29.2492467461491,22.7943759603226,34.9659008336164,"SPECIALIST"
"K07473",29.2341725011172,30.8566379382631,24.0356915988036,36.689514373137,"NON SIGNIFICANT"
"K07474",30.222686631147,32.9058557139389,26.1845903751087,38.7860951283637,"NON SIGNIFICANT"
"K07476",9.84545454545455,24.177403909234,18.3546395321079,29.5397353673724,"SPECIALIST"
"K07477",29.3408121631639,35.2957453195899,28.7390887308484,40.2414860371689,"NON SIGNIFICANT"
"K07478",42.4541454330616,40.8924700495923,37.141854094899,42.6903555848184,"NON SIGNIFICANT"
"K07479",15.9359720605355,24.3664586233243,18.3228610848186,29.8235294117647,"SPECIALIST"
"K07480",35.8416695232163,37.8257259008134,32.0961428035379,41.9978881281606,"NON SIGNIFICANT"
"K07481",38.8559624905655,41.0553089734824,37.5509865816697,42.7485540876537,"NON SIGNIFICANT"
"K07482",37.1422057635154,37.5860427522462,32.2991919728144,42.1504718167282,"NON SIGNIFICANT"
"K07483",41.1853975214757,40.7423110744795,37.2532625505517,42.7036972471031,"NON SIGNIFICANT"
"K07484",40.248667866473,41.5402119272668,38.6275016042882,42.6963010519279,"NON SIGNIFICANT"
"K07485",33.3076098478108,38.3875281327639,33.408905034583,42.2520208610798,"SPECIALIST"
"K07486",38.5713417272947,42.1593208084621,40.296790612131,42.7586288300847,"SPECIALIST"
"K07487",38.9888133592606,40.9796655972726,37.1811926632357,42.7302866282319,"NON SIGNIFICANT"
"K07488",32.8899922977929,35.986250815301,30.3472790476583,40.9096804890913,"NON SIGNIFICANT"
"K07489",25.5305003427005,28.7716117404078,22.8299151406606,34.4419787332409,"NON SIGNIFICANT"
"K07491",37.3594021368784,38.6327901378367,33.6273440601653,42.4437768444079,"NON SIGNIFICANT"
"K07492",41.3531908584897,39.0094392331879,34.3194475903636,42.5310943887521,"NON SIGNIFICANT"
"K07493",39.3606563165713,40.8815700330979,37.1224447424226,42.7112368065673,"NON SIGNIFICANT"
"K07494",39.5211187186298,40.4947812299005,36.6435771101516,42.6554201039479,"NON SIGNIFICANT"
"K07495",28.6318294974917,37.5192973277682,31.945053495329,42.065500141209,"SPECIALIST"
"K07496",16.7169604707094,39.4775905505568,34.7708403993648,42.6357436002111,"SPECIALIST"
"K07497",41.2015533435162,42.2211222888938,40.3839868030205,42.7535853724865,"NON SIGNIFICANT"
"K07498",39.200407728672,38.186006491657,32.8821720624133,42.3519485527035,"NON SIGNIFICANT"
"K07499",39.7916668859317,37.2233159441228,31.9838971610486,41.8489511667213,"NON SIGNIFICANT"
"K07501",40.9027868545344,36.2751338311337,30.4426287797348,40.9995213296434,"NON SIGNIFICANT"
"K07502",40.4009262849972,37.57858796193,32.3197727954304,41.9091855426809,"NON SIGNIFICANT"
"K07503",40.3103907415583,37.9658127122657,32.8721495652716,42.0898054286811,"NON SIGNIFICANT"
"K07504",27.7309732043625,33.8939913084418,27.3647462820791,39.5006378269899,"NON SIGNIFICANT"
"K07505",25.3940485013615,33.5301407390615,27.3370894610084,39.1204890592028,"SPECIALIST"
"K07506",39.945665107186,38.5286593379347,33.7882762515891,42.3639796739644,"NON SIGNIFICANT"
"K07507",39.6842283486159,38.5165877736702,33.6615034044241,42.3811111358204,"NON SIGNIFICANT"
"K07508",36.4761235293759,35.0021666960247,28.264756547279,40.1217272166404,"NON SIGNIFICANT"
"K07509",21.2352941176471,19.9869984378265,14.44,24.8015267175573,"NON SIGNIFICANT"
"K07511",35.6912758913989,34.2998257950514,27.9273802312245,39.7006110140037,"NON SIGNIFICANT"
"K07512",21.3967014241084,32.2727621236528,26.0915032907659,37.8131061229229,"SPECIALIST"
"K07513",31.035540671924,31.342394041306,24.6499685802088,37.5965042237272,"NON SIGNIFICANT"
"K07515",31.6542153730502,32.9993729277202,26.4670259593028,38.6215485248494,"NON SIGNIFICANT"
"K07516",39.7835975470128,39.9560536616965,35.557738919682,42.6335702569024,"NON SIGNIFICANT"
"K07518",25.6230956134432,34.1541184390945,28.3582303894805,39.6803237343596,"SPECIALIST"
"K07524",6.83806343906511,24.5989627531971,18.3677130044843,30.2287822878229,"SPECIALIST"
"K07529",20.0272763738468,28.2057870921491,21.8594167957552,34.0352447357217,"SPECIALIST"
"K07533",41.1930192806448,38.187822864667,33.3787211943449,42.3129698414774,"NON SIGNIFICANT"
"K07534",12.1892440385591,25.6769142515223,19.5452527276351,31.3233376792699,"SPECIALIST"
"K07535",40.2354040365344,36.9112370354423,31.2524229836362,41.4522119661191,"NON SIGNIFICANT"
"K07536",27.3725582915516,33.5347510147817,27.2330047254389,38.9054125951619,"NON SIGNIFICANT"
"K07537",34.4308545467774,34.8798144476515,28.5296312087529,40.2090361519686,"NON SIGNIFICANT"
"K07538",36.2159497047745,34.6755901412236,28.4154281202852,40.0121960410432,"NON SIGNIFICANT"
"K07539",38.7393756359152,36.7506478024992,31.0724765093217,41.5427855659644,"NON SIGNIFICANT"
"K07542",20.8741496598639,30.2004845062292,24.1473667843929,36.2593472043144,"SPECIALIST"
"K07543",28.4406651808675,31.5629032832266,24.8924741213093,37.5081035497497,"NON SIGNIFICANT"
"K07544",41.9165477193448,38.2779358692872,32.9524561115051,42.2295132463872,"NON SIGNIFICANT"
"K07545",23,26.2888492693449,19.9381650384535,31.880976441744,"NON SIGNIFICANT"
"K07546",37.7244056817752,33.5268569811204,26.7406959160857,39.5329187534713,"NON SIGNIFICANT"
"K07548",18.8298109010011,26.2020817363833,20.172818867206,31.879472693032,"SPECIALIST"
"K07549",2.69402985074627,17.2148404453049,12.2372881355932,22.5625,"SPECIALIST"
"K07550",20.4803149606299,23.5699723052425,17.1683168316832,29.0614525139665,"NON SIGNIFICANT"
"K07552",42.7087313875691,39.05565574933,34.4213418667448,42.4088725484888,"GENERALIST"
"K07553",2.23746116289392,21.5650601164098,16.2090032154341,26.6719576719577,"SPECIALIST"
"K07558",5.61820296597848,25.0337542543132,18.488995215311,30.0505553628055,"SPECIALIST"
"K07559",25.8396056397753,33.9322934524381,27.5995675383324,39.4404676026566,"SPECIALIST"
"K07560",40.8667427584702,38.4232027604589,33.3064596091317,42.3093828130607,"NON SIGNIFICANT"
"K07561",27.1923271075215,30.631954758309,24.4407003975227,36.2430202903672,"NON SIGNIFICANT"
"K07566",41.7664291638283,39.4807468913063,35.1213200546621,42.5751136264002,"NON SIGNIFICANT"
"K07568",41.3213092540655,40.2498776353318,35.9159806514021,42.6414914101952,"NON SIGNIFICANT"
"K07569",15.5504540315816,30.1437798523736,23.580990456815,36.3255278100669,"SPECIALIST"
"K07570",31.1865721209945,32.0754617515078,25.7948862725344,37.8342394233154,"NON SIGNIFICANT"
"K07571",32.1217004003264,33.6252429062091,26.9903706178826,39.048686031347,"NON SIGNIFICANT"
"K07573",2,1.967,1,2,"NON SIGNIFICANT"
"K07574",36.4803884243106,33.4005404706668,27.310072701348,38.9369119057378,"NON SIGNIFICANT"
"K07575",1.47058823529412,4.52939060939061,3.57142857142857,5,"SPECIALIST"
"K07576",41.5811315384675,39.1214951449583,34.4615990491161,42.5631050210608,"NON SIGNIFICANT"
"K07577",40.8923064262643,38.505146237693,32.9164038206459,42.4504391712834,"NON SIGNIFICANT"
"K07578",9.68907219306019,28.6942089197026,22.1898008691882,34.3564029205144,"SPECIALIST"
"K07581",10.8433734939759,20.4223506677402,15.2510326164364,25.3521126760563,"SPECIALIST"
"K07583",3.47852760736196,24.6797391160095,18.5467289719626,30.5307692307692,"SPECIALIST"
"K07584",6.54545454545454,28.1841516022356,21.7067475339909,33.776605498885,"SPECIALIST"
"K07586",20.1459262649469,34.9212063409769,28.5914975381431,40.1189979936819,"SPECIALIST"
"K07588",41.8690165481939,40.3084998808289,36.407539967063,42.673214413439,"NON SIGNIFICANT"
"K07589",22.9936597981146,29.6606457415449,23.5440301919949,35.7908063887807,"SPECIALIST"
"K07590",27.9616368286445,30.5542249289582,24.1670364044225,36.8748417056707,"NON SIGNIFICANT"
"K07592",21.5982905982906,27.6393310617012,21.703961794676,33.125468164794,"SPECIALIST"
"K07604",1,20.8006343267574,15.3984962406015,25.9240506329114,"SPECIALIST"
"K07636",41.463535411883,40.8609120067176,37.5492260411918,42.6962290140399,"NON SIGNIFICANT"
"K07637",37.2955048439282,35.2912579122861,28.9277983882001,40.6406228007432,"NON SIGNIFICANT"
"K07638",43.4155050709577,38.6382561248141,33.716514255396,42.3885914036409,"GENERALIST"
"K07639",33.7352923261662,33.3453641437427,26.6374627771174,38.9907117051605,"NON SIGNIFICANT"
"K07640",25.8543181503581,35.1553340334933,28.4965825653531,40.578938030787,"SPECIALIST"
"K07641",36.3436515389544,35.3112344296941,29.2530842563632,40.7582921430936,"NON SIGNIFICANT"
"K07642",39.6558616309531,39.2340537848174,34.4163117824165,42.5729265438327,"NON SIGNIFICANT"
"K07643",12.3596944042949,28.4287217565587,21.958180484226,34.3833693603786,"SPECIALIST"
"K07644",38.9995116426047,36.8257726187123,31.44742452282,41.4262709141623,"NON SIGNIFICANT"
"K07645",37.0448179503537,35.5700652476249,28.9345306216367,40.6356120323587,"NON SIGNIFICANT"
"K07646",41.0198745264763,41.1481681976834,37.6945074915989,42.7730699433545,"NON SIGNIFICANT"
"K07647",39.2117978058079,34.4646434598596,28.5661507470416,39.7435843743574,"NON SIGNIFICANT"
"K07648",40.1375270241997,32.673155385783,26.4030066645074,38.1487032785658,"GENERALIST"
"K07649",33.9626131143648,36.2395258404611,30.2133096851654,41.1971565137515,"NON SIGNIFICANT"
"K07650",11.7659516054559,30.9550453658911,24.7207567629282,37.0195240655429,"SPECIALIST"
"K07651",40.9749597688409,36.8104813647837,30.8788224491133,41.7010396657748,"NON SIGNIFICANT"
"K07652",32.3172855683622,37.572303871033,31.8466694820143,41.9080533901281,"NON SIGNIFICANT"
"K07653",38.9276661999847,38.8089370286703,34.1150454007262,42.422736739594,"NON SIGNIFICANT"
"K07654",39.6633012637709,37.01611349511,31.6029760736958,41.5540491330365,"NON SIGNIFICANT"
"K07655",22.1529012458929,33.9086888738154,27.6378293272797,39.1831084466329,"SPECIALIST"
"K07657",42.7663325573787,38.8896066328203,34.1766527537124,42.4774855045539,"GENERALIST"
"K07658",41.7437933223041,37.8907861287334,32.4937167025732,42.0595530982272,"NON SIGNIFICANT"
"K07659",43.2451611413323,37.0705180547156,31.6445263155604,41.6647529681637,"GENERALIST"
"K07660",28.4687871242662,34.4382989308372,28.5002424507707,39.6418925895058,"SPECIALIST"
"K07661",30.2077366291025,32.3315885241758,26.0833630390138,38.0623081734292,"NON SIGNIFICANT"
"K07662",33.3952991101887,35.3653202072223,29.7420764220476,40.2105648324061,"NON SIGNIFICANT"
"K07663",31.0001931716305,33.2862396071932,27.0345618651661,39.1926306013643,"NON SIGNIFICANT"
"K07664",27.0892698318488,33.9495176252492,27.6080962560706,39.3696941078762,"SPECIALIST"
"K07665",39.6418825625191,37.5737394598832,32.0005732971111,41.9905021731349,"NON SIGNIFICANT"
"K07666",34.8900023281642,34.3904380784383,28.23225813824,39.9103892068912,"NON SIGNIFICANT"
"K07667",41.5327647146144,39.5301247077134,35.1513542250626,42.5969090152487,"NON SIGNIFICANT"
"K07668",39.2441067467005,36.558370825644,30.4026487719836,41.4029261680466,"NON SIGNIFICANT"
"K07669",40.9559412066094,38.5885822359268,33.6523930255141,42.4373135633616,"NON SIGNIFICANT"
"K07670",37.747074460193,37.5201520449604,32.2573794031325,41.9478365530908,"NON SIGNIFICANT"
"K07671",36.3042163148636,34.8068173223374,29.0731933209821,40.3257657848999,"NON SIGNIFICANT"
"K07673",35.5607953469964,35.5479371194494,29.2130303229264,40.7670342402586,"NON SIGNIFICANT"
"K07674",10.1061910619106,25.5333423111585,19.7349879903923,31.1637952472284,"SPECIALIST"
"K07675",43.0460356391542,39.4490939379693,34.9643964900147,42.5771233730274,"GENERALIST"
"K07677",37.9688429441041,35.0449750980871,29.2548819036704,40.3809669738183,"NON SIGNIFICANT"
"K07678",32.6049156909901,35.0345650067452,29.0209182323411,40.2148951183015,"NON SIGNIFICANT"
"K07679",39.0541750025822,36.0549482326987,30.151713566033,40.9326896399267,"NON SIGNIFICANT"
"K07680",20.4923814358351,33.9350961006801,27.573730325051,39.2592134159323,"SPECIALIST"
"K07681",35.9891501501965,34.3853312313605,28.0905490098133,40.0324755883485,"NON SIGNIFICANT"
"K07682",33.5928593151804,34.6369886913092,28.634450474903,39.9399829286793,"NON SIGNIFICANT"
"K07683",41.6716765808368,37.8603830100378,32.172616022432,42.2053436841298,"NON SIGNIFICANT"
"K07684",40.8716078768929,39.0166376293302,34.328990237435,42.4756964016023,"NON SIGNIFICANT"
"K07685",20.0909790268844,35.2049184259848,29.1313876212628,40.3437243429189,"SPECIALIST"
"K07686",15.1741619474158,31.4396094637514,25.3337164823911,36.91374474025,"SPECIALIST"
"K07687",11.4812939740894,30.1360425896436,23.4322484367751,36.0911613482412,"SPECIALIST"
"K07688",18.2813793103448,28.0043728809549,21.527300904248,33.5558485720706,"SPECIALIST"
"K07689",40.0932836414218,35.6937285244165,29.8131028006845,40.9608243702869,"NON SIGNIFICANT"
"K07690",33.5990492478639,34.0258247408186,27.6304829573867,39.6348865363276,"NON SIGNIFICANT"
"K07691",22.576325229175,29.3679434469964,22.8630244772537,35.4498690671031,"SPECIALIST"
"K07692",23.7318570488928,28.29674806744,22.0931593883683,33.9638215345997,"NON SIGNIFICANT"
"K07693",33.178811153327,36.8536335984478,31.2101027200429,41.7965215095391,"NON SIGNIFICANT"
"K07694",37.9725242813177,35.8759850867999,29.318890098238,40.7047574781175,"NON SIGNIFICANT"
"K07695",35.6554629974996,35.0038179513146,28.784152249952,40.2546510132218,"NON SIGNIFICANT"
"K07696",38.2643421918523,37.8175240806861,32.6875306726035,42.0872483148,"NON SIGNIFICANT"
"K07697",24.238342810723,30.3295180539948,23.9262798991452,36.2858902686503,"NON SIGNIFICANT"
"K07698",2.9489932885906,26.0442869458936,20.1538386404224,31.7715150489271,"SPECIALIST"
"K07699",31.0849256900212,31.5883787091484,24.9708225339955,37.3806984047941,"NON SIGNIFICANT"
"K07704",31.3362887021967,33.7050651287159,27.2924821185064,38.8086883657491,"NON SIGNIFICANT"
"K07705",31.4119732381112,31.8410268979801,26.03377650947,37.4899783950885,"NON SIGNIFICANT"
"K07706",10.8185211894965,29.5563262008225,23.1263815783991,35.1542925148853,"SPECIALIST"
"K07708",43.3903969705719,38.5109167716373,33.4928134374851,42.4628667626402,"GENERALIST"
"K07709",40.5008449694539,38.2263538038283,33.2656531023943,42.2628107982591,"NON SIGNIFICANT"
"K07710",39.7773176744912,37.7607295206247,32.4609189513833,42.0656121925834,"NON SIGNIFICANT"
"K07711",40.5342091339305,37.6633354816623,32.4383043991031,41.9688273728177,"NON SIGNIFICANT"
"K07712",43.1342305204638,39.9393839188946,35.8428126356185,42.6861341636333,"GENERALIST"
"K07713",40.8329496208746,39.5840414924075,35.0052978113493,42.6256219042253,"NON SIGNIFICANT"
"K07714",42.0230373629729,39.475603509316,35.0992078340587,42.5588296488922,"NON SIGNIFICANT"
"K07715",41.3991726133687,37.2572162080099,31.5979373320115,41.8576819671872,"NON SIGNIFICANT"
"K07716",43.1960245817449,40.2494436110297,36.2208594176446,42.6436705136827,"GENERALIST"
"K07717",18.3951701427003,30.4944098003589,23.8262547826598,36.687119112762,"SPECIALIST"
"K07718",37.8217278720345,35.203875860539,28.9280387418332,40.3459609418705,"NON SIGNIFICANT"
"K07719",15.6868234415827,29.0785475265387,22.2821659948172,34.7907109402683,"SPECIALIST"
"K07720",41.7889289475352,36.8445913772739,31.4527256243169,41.4624465170511,"GENERALIST"
"K07721",25.734127595851,31.2547286653121,24.7969188764481,37.3688401394263,"NON SIGNIFICANT"
"K07722",42.6599890758959,35.0308926177292,28.8571703796163,40.2557501631141,"GENERALIST"
"K07723",25.7307793001134,29.6020949731434,23.5847153567008,35.6575846463921,"NON SIGNIFICANT"
"K07724",1.6,3.7468,2.66666666666667,4,"SPECIALIST"
"K07725",1.04187459318724,23.4700065009223,17.4618181818182,28.9277108433735,"SPECIALIST"
"K07726",40.8474557359923,35.8581277433089,29.7209739179917,40.9236816558228,"NON SIGNIFICANT"
"K07727",40.5313572784688,35.9820415871859,30.2752388288003,41.0970329647542,"NON SIGNIFICANT"
"K07729",29.2399333503962,35.3712561532197,29.0444240805219,40.3261698078906,"NON SIGNIFICANT"
"K07730",14.7963195315767,30.7555411485408,24.1900521333417,36.6025591329627,"SPECIALIST"
"K07732",34.7745468593578,33.5645495590888,27.3427832614622,39.1452968739456,"NON SIGNIFICANT"
"K07733",35.3331782701793,33.0925329635724,26.7540403456058,38.580349674021,"NON SIGNIFICANT"
"K07734",39.1170080151412,37.0471087398263,31.8064524289273,41.2828745490103,"NON SIGNIFICANT"
"K07735",42.5381017637471,39.0411429523075,34.574494736112,42.55039232731,"NON SIGNIFICANT"
"K07736",43.0648617789047,40.0765862628464,35.8730326987486,42.636622641452,"GENERALIST"
"K07738",42.8363572576694,39.061249099544,34.1199143052495,42.4906934098617,"GENERALIST"
"K07739",18.3561031990127,32.1265275220322,25.0832084060769,38.0862071607957,"SPECIALIST"
"K07740",25.5462599554729,32.3065971115673,26.216667118034,38.2438791806896,"SPECIALIST"
"K07741",3.68840323274831,30.1765990349741,24.1480691754337,35.9924432134632,"SPECIALIST"
"K07742",42.612119190297,37.0049307390731,30.9528970582824,41.8205808887305,"GENERALIST"
"K07743",37.8406385595285,32.1649211144977,25.5674120440343,37.7548301383663,"GENERALIST"
"K07744",11.8224693279419,31.3911540768972,25.632747655235,37.0544090404677,"SPECIALIST"
"K07746",26.1940264405348,33.4139268214374,27.3366771009442,39.0815620205364,"SPECIALIST"
"K07748",36.76188346779,33.7735259484894,27.4667693363627,39.4917091699306,"NON SIGNIFICANT"
"K07749",43.2903585040362,41.4493787369315,38.670818295369,42.744367552808,"GENERALIST"
"K07752",16.078368602588,33.8658529609619,27.8944399236497,39.2978426070137,"SPECIALIST"
"K07753",16.0214260296294,31.4818660944029,25.3865073743906,37.2493905453192,"SPECIALIST"
"K07755",40.2576472762956,40.095465090169,36.0076970362174,42.6559553226283,"NON SIGNIFICANT"
"K07756",4.84496124031008,14.1951702497328,9.92063492063492,17.8571428571429,"SPECIALIST"
"K07757",5.48780487804878,15.4921685906877,10.9756097560976,20.4545454545455,"SPECIALIST"
"K07761",30.6519458046464,33.603366032519,27.5453770306758,39.2579945546716,"NON SIGNIFICANT"
"K07762",7.28900421667207,26.9438534587253,20.9426625431056,32.6165697674419,"SPECIALIST"
"K07763",22.8538245376992,33.6483458475264,27.5355249403996,39.3626442671727,"SPECIALIST"
"K07766",28.113105092378,31.974679747204,25.6551884933735,37.6227186834542,"NON SIGNIFICANT"
"K07767",22.752808988764,18.2935435260123,13.2310246679317,23.2758620689655,"NON SIGNIFICANT"
"K07768",36.0027010743079,37.4007308549769,32.0299346134027,42.0601274314884,"NON SIGNIFICANT"
"K07769",27.3860778039159,33.8792770714099,27.8160284611614,39.8824463846898,"SPECIALIST"
"K07770",13.4286544609125,30.0893865180999,23.9720906964487,35.8482919109278,"SPECIALIST"
"K07771",29.12,28.6422946634123,22.6127935566642,34.4700593208109,"NON SIGNIFICANT"
"K07772",29.3050595655221,31.7646596901199,25.6114837428687,37.8342285873436,"NON SIGNIFICANT"
"K07773",15.5538646872287,31.0508155552642,25.0878809800158,36.7434068618656,"SPECIALIST"
"K07774",42.0341591312354,34.0312378802028,27.7339336207547,39.5186073705373,"GENERALIST"
"K07775",40.005787379971,35.6364405919775,29.624124361493,40.8000690344349,"NON SIGNIFICANT"
"K07776",39.987917198146,38.3192242232483,33.2381512839944,42.2169747309739,"NON SIGNIFICANT"
"K07777",38.2841427762062,37.5529968135702,31.9739707484295,42.1679334882864,"NON SIGNIFICANT"
"K07778",31.519721010991,38.0336927924062,32.5072420591067,42.2643145369742,"SPECIALIST"
"K07779",14.3186748754031,27.1039812858873,21.1882363363581,32.4104994191007,"SPECIALIST"
"K07782",36.0677271961273,35.7882506572365,30.2175629073821,40.756333783466,"NON SIGNIFICANT"
"K07783",13.3393072841638,31.5425328479293,25.0856008567197,37.041092856067,"SPECIALIST"
"K07785",16.5722151408034,31.1693553177344,24.6739093302026,36.9639076305125,"SPECIALIST"
"K07787",40.1298759932958,41.1670276764629,37.9504382881993,42.7172801423381,"NON SIGNIFICANT"
"K07788",33.4216278479156,40.2136471788292,35.9720213724464,42.670983816704,"SPECIALIST"
"K07789",32.075988780367,39.1488484324033,34.573076388254,42.5105479731258,"SPECIALIST"
"K07790",34.0100483798622,33.4885014104071,27.0255957261711,39.0560120354031,"NON SIGNIFICANT"
"K07791",33.8304994591517,34.9144018873851,29.1824982560917,40.25649620927,"NON SIGNIFICANT"
"K07792",35.8934164503023,37.4328434360156,31.6581402611379,41.7098966061355,"NON SIGNIFICANT"
"K07793",42.2860456555941,41.3358530117891,38.2469707862772,42.7408480095004,"NON SIGNIFICANT"
"K07794",40.9544302586025,37.0405966124977,31.9690663491565,41.6830303211311,"NON SIGNIFICANT"
"K07795",41.4288430552202,38.6295719391756,33.7814626954126,42.4198230471703,"NON SIGNIFICANT"
"K07796",6.25354509359047,23.7151370610535,18.0427180590747,29.4,"SPECIALIST"
"K07798",39.6194437726701,39.1746752721483,34.2005030993379,42.5589105349418,"NON SIGNIFICANT"
"K07799",38.7036577787617,39.8349093500137,35.7989724505101,42.6415454905239,"NON SIGNIFICANT"
"K07803",36.7469583318379,35.4516498576144,29.4693229814666,40.9261855186182,"NON SIGNIFICANT"
"K07806",30.6134865561971,35.0219931038507,29.4298194788048,40.0317118114732,"NON SIGNIFICANT"
"K07807",21.8530292559318,31.5397531418316,24.5299933490825,37.5466210362266,"SPECIALIST"
"K07808",16.2162162162162,28.0529633069494,21.9831219753755,33.937933179314,"SPECIALIST"
"K07809",13.3492063492063,15.174149257022,10.3827160493827,19.5581395348837,"NON SIGNIFICANT"
"K07810",17.4671943619008,30.6331934993345,24.2300775708408,36.5838234366857,"SPECIALIST"
"K07811",20.5098618627172,31.8663113992161,25.4422177014784,37.5305021168285,"SPECIALIST"
"K07812",40.7033284053431,36.9299670042672,31.1377008100832,41.3422629536065,"NON SIGNIFICANT"
"K07814",41.5931290001208,39.7557535535045,35.543752066703,42.5981042947075,"NON SIGNIFICANT"
"K07816",22.1144088582406,34.0637365016508,28.1636818525605,39.9288326606397,"SPECIALIST"
"K07821",15.4592220828105,28.2445258403355,21.7671146803513,34.0259902786389,"SPECIALIST"
"K07823",38.3078092539492,37.0307607419145,31.2818272270796,41.6213334028133,"NON SIGNIFICANT"
"K07862",4.08656119294417,26.9536995241877,20.6349720726868,32.520984081042,"SPECIALIST"
"K07874",17.2453104064314,30.5704855709297,24.1043618756768,36.1221947690309,"SPECIALIST"
"K07897",15.248359149383,27.4398435260891,21.2973275538311,33.2470888448966,"SPECIALIST"
"K07912",29.3414499741691,30.9650501809156,24.8734503689787,36.827830840784,"NON SIGNIFICANT"
"K07966",33.4008025675097,33.5857617876423,27.276360563562,39.0520621090041,"NON SIGNIFICANT"
"K07969",1.35589421783953,19.8603138346618,14.7525332862024,25,"SPECIALIST"
"K07978",31.6458630388809,34.4784123726869,28.3491815297098,40.066489186554,"NON SIGNIFICANT"
"K07979",40.7415901032395,37.7315323820563,32.2442863526682,41.8466439601061,"NON SIGNIFICANT"
"K07995",13.8822803968832,32.2423713259787,26.0859976598354,37.9629684126089,"SPECIALIST"
"K07996",13.6076562084944,30.1736170099623,23.3047904756756,36.0336080712624,"SPECIALIST"
"K07999",37.2821412900395,32.2728243287392,25.420960554461,38.5367647191656,"NON SIGNIFICANT"
"K08002",19.381978000025,32.2634820934212,25.8145548078196,38.1463080285058,"SPECIALIST"
"K08004",1.83250743310208,18.0094865104734,12.5740104095329,23.4050632911392,"SPECIALIST"
"K08042",27.647355163728,28.9047355273831,21.9829335217917,35.0670926517572,"NON SIGNIFICANT"
