,observed,mean.simulated,lowCI,uppCI,sign
K18244,24.45872178,22.6700689,18.21629946,25.82756089,NON SIGNIFICANT
K18256,18.44389034,20.99066258,16.07535054,25.00997453,NON SIGNIFICANT
K18258,18.47696608,21.15825272,16.56086102,25.34323853,NON SIGNIFICANT
K18277,22.94258593,22.27096343,17.95964144,25.73781617,NON SIGNIFICANT
K18278,22.47231355,19.78915122,15.02681973,23.85308095,NON SIGNIFICANT
K18285,23.74752723,23.79401471,20.16386754,25.96743018,NON SIGNIFICANT
K18288,23.86584047,22.44591336,18.13245287,25.85816161,NON SIGNIFICANT
K18289,20.76584017,20.67104098,16.07051779,24.57809746,NON SIGNIFICANT
K18290,25.34153108,21.84776058,17.2966834,25.56858131,NON SIGNIFICANT
K18292,15.93585741,19.36124536,14.40022434,23.91572077,NON SIGNIFICANT
K18297,18.07189415,19.74275569,14.78859666,23.65719296,NON SIGNIFICANT
K18298,19.76348943,22.59476978,17.95848847,25.86999978,NON SIGNIFICANT
K18299,23.70865441,23.48840336,19.73996143,25.92755173,NON SIGNIFICANT
K18300,23.52756836,22.46363143,18.05972579,25.84738866,NON SIGNIFICANT
K18302,24.87198854,21.7448689,17.27337866,25.54111618,NON SIGNIFICANT
K18303,21.61266982,22.38915014,17.99654999,25.81503487,NON SIGNIFICANT
K18306,23.39193499,21.84044136,17.24397972,25.6237502,NON SIGNIFICANT
K18308,18.22926876,19.46557021,14.29217621,23.66945003,NON SIGNIFICANT
K18313,22.61442748,20.36231074,15.59693029,24.46516403,NON SIGNIFICANT
K18314,19.44993894,21.13499821,16.3519341,25.13982232,NON SIGNIFICANT
K18317,14.10979755,18.45062782,13.77578421,22.57022393,NON SIGNIFICANT
K18324,3.769230769,5.562764912,3.266666667,7,NON SIGNIFICANT
K18325,5.142857143,7.847775118,4.8,10.32857143,NON SIGNIFICANT
K18326,18.65402611,20.67824946,15.83454421,24.97975924,NON SIGNIFICANT
K18331,13.09350649,15.21243382,10.74612846,19.61863203,NON SIGNIFICANT
K18332,3.571428571,4.257470699,2.272727273,5,NON SIGNIFICANT
K18334,22.86317552,23.08681831,18.42928514,25.87650032,NON SIGNIFICANT
K18336,21.75934115,21.50801639,16.76300015,25.02097566,NON SIGNIFICANT
K18337,20.19475773,19.66653417,14.77953028,23.99681872,NON SIGNIFICANT
K18338,14.03508772,13.1967983,8.888888889,17.0212766,NON SIGNIFICANT
K18344,15.24215141,19.46434223,14.80035983,23.70485815,NON SIGNIFICANT
K18345,19.13407938,19.69171159,15.01056058,23.85686684,NON SIGNIFICANT
K18346,23.52080992,22.78592463,18.63558015,25.87258005,NON SIGNIFICANT
K18349,16.64152541,20.48084091,15.83460446,24.49881904,NON SIGNIFICANT
K18350,22.41222054,22.92478064,18.82149481,25.85355145,NON SIGNIFICANT
K18351,22.56484239,23.79513902,20.22482905,25.93790348,NON SIGNIFICANT
K18352,23.67543873,23.48022985,19.71565883,25.90908925,NON SIGNIFICANT
K18359,21.13147251,19.78439532,14.99244555,23.72084675,NON SIGNIFICANT
K18361,18.18249341,22.15614221,17.62706256,25.85215847,NON SIGNIFICANT
K18362,17.86401628,20.78248137,15.92920852,24.66840987,NON SIGNIFICANT
K18364,23.54697112,20.86064252,15.94927412,25.06354934,NON SIGNIFICANT
K18369,24.10773692,23.55868543,19.59540534,25.91929999,NON SIGNIFICANT
K18372,25.35584592,22.15855107,17.7351963,25.62309279,NON SIGNIFICANT
K18376,18.33112299,18.89737558,14.30535816,23.02487259,NON SIGNIFICANT
K18382,23.58339816,22.90150591,18.69348347,25.88420122,NON SIGNIFICANT
K18383,24.2504367,22.56525584,17.97477175,25.87761321,NON SIGNIFICANT
K18384,21.36305692,20.41139403,15.62009183,24.47352558,NON SIGNIFICANT
K18398,17.01062147,18.80760022,14.2205771,23.07647691,NON SIGNIFICANT
K18409,8.333333333,8.942584604,5.769230769,11.84210526,NON SIGNIFICANT
K18412,3,4.899684615,2.571428571,6,NON SIGNIFICANT
K18425,22.99837318,22.02389535,17.60968998,25.728439,NON SIGNIFICANT
K18431,23.46330084,20.64522167,15.94242953,24.78614744,NON SIGNIFICANT
K18445,21.74441708,19.92206038,15.00151434,24.15599302,NON SIGNIFICANT
K18446,18.32989315,21.46703992,16.62369573,25.4394226,NON SIGNIFICANT
K18455,23.81914481,22.86201636,18.77856095,25.89409161,NON SIGNIFICANT
K18456,22.72357817,21.79421623,17.02857833,25.65683553,NON SIGNIFICANT
K18457,21.53012307,22.36238687,17.81209985,25.78882421,NON SIGNIFICANT
K18459,21.36537295,20.73969255,16.0891402,24.67832349,NON SIGNIFICANT
K18464,14.0216189,17.36402277,12.64692949,21.60431214,NON SIGNIFICANT
K18469,12.36585366,12.99283667,8.791907514,17.08988764,NON SIGNIFICANT
K18471,20.19278966,21.33832075,16.50752228,25.10202596,NON SIGNIFICANT
K18472,22.52031564,22.5799046,18.27199115,25.80854225,NON SIGNIFICANT
K18475,21.29402399,21.19311513,16.25906521,25.18248337,NON SIGNIFICANT
K18476,19.61602915,20.83596796,16.0214755,24.81791502,NON SIGNIFICANT
K18478,21.54403818,21.99085344,17.71393732,25.68046404,NON SIGNIFICANT
K18479,1.8,2.8084,1.8,3,NON SIGNIFICANT
K18480,21.57052252,22.29397935,17.6125779,25.83669858,NON SIGNIFICANT
K18481,19.60634823,22.32809107,17.89554153,25.82164214,NON SIGNIFICANT
K18482,22.20000254,21.64268825,17.0051216,25.69520776,NON SIGNIFICANT
K18491,23.42514811,20.91684147,16.23619284,24.89594763,NON SIGNIFICANT
K18539,17.84547582,20.30163406,15.07053447,24.22045695,NON SIGNIFICANT
K18546,21.45671267,20.81418881,16.06719566,25.00202789,NON SIGNIFICANT
K18547,15.86144492,20.7318197,15.76568502,24.77632968,NON SIGNIFICANT
K18554,20.30755631,21.42048767,16.59581711,25.3480022,NON SIGNIFICANT
K18564,20.59267973,21.03707385,16.43917034,24.86910782,NON SIGNIFICANT
K18566,19.78336976,21.5148124,16.96654121,25.33840766,NON SIGNIFICANT
K18568,21.09500958,22.19903421,17.96912636,25.78778259,NON SIGNIFICANT
K18572,23.1242795,21.55368081,17.07723409,25.50775228,NON SIGNIFICANT
K18588,25.80257268,22.32583605,17.85652484,25.8256764,NON SIGNIFICANT
K18607,16.88065155,19.58134606,14.55979031,24.00753447,NON SIGNIFICANT
K18608,20.52350013,20.100923,15.39061878,24.2783596,NON SIGNIFICANT
K18610,18.96164618,20.85852066,16.49721418,24.81009896,NON SIGNIFICANT
K18612,19.25567093,19.67494814,14.89039044,23.92142516,NON SIGNIFICANT
K18613,25.57112301,21.79283246,17.03125841,25.5920961,NON SIGNIFICANT
K18622,20.84737106,19.90226579,15.08193229,24.03304816,NON SIGNIFICANT
K18640,17.68432341,20.1838395,15.17248968,24.25536212,NON SIGNIFICANT
K18642,25.14331784,22.46904737,18.01527117,25.79963639,NON SIGNIFICANT
K18650,19.20994627,19.57722958,14.94554151,23.84604615,NON SIGNIFICANT
K18652,24.44317317,21.63141578,16.72536904,25.53675813,NON SIGNIFICANT
K18661,24.80353157,23.2114313,19.14285676,25.93130422,NON SIGNIFICANT
K18672,25.79595961,22.99844102,18.82709943,25.92279216,NON SIGNIFICANT
K18676,24.72088822,22.97391074,18.77350689,25.88435075,NON SIGNIFICANT
K18678,17.30119395,20.42815677,15.80213065,24.45276949,NON SIGNIFICANT
K18682,25.89680376,24.71315571,21.73051207,26.01603998,NON SIGNIFICANT
K18687,22.22432152,22.29632418,18.24185712,25.73608661,NON SIGNIFICANT
K18688,19.72824475,22.65886418,18.42914283,25.80111521,NON SIGNIFICANT
K18691,23.50791331,23.17155845,19.06870244,25.92319181,NON SIGNIFICANT
K18697,18.2953791,20.89829515,16.26134457,25.07039153,NON SIGNIFICANT
K18702,25.57781344,23.30425521,19.22302934,25.92297713,NON SIGNIFICANT
K18707,24.68255099,24.27970719,20.91054578,25.94526925,NON SIGNIFICANT
K18754,22.11731733,20.09067534,15.75161146,24.24708004,NON SIGNIFICANT
K18778,22.66297705,21.71338812,17.17531132,25.53373191,NON SIGNIFICANT
K18779,18.41798942,16.61766016,11.58402662,20.7836451,NON SIGNIFICANT
K18785,20.13447431,21.76713699,17.26266769,25.5433339,NON SIGNIFICANT
K18798,12.5,12.04324908,8.333333333,16.07142857,NON SIGNIFICANT
K18814,24.6944515,23.06292126,18.89926097,25.89126356,NON SIGNIFICANT
K18815,20.73071823,20.45557107,15.77334725,24.50573372,NON SIGNIFICANT
K18816,22.35628193,21.72454139,17.03270188,25.74070103,NON SIGNIFICANT
K18827,24.42381451,22.73174362,18.6460395,25.8377442,NON SIGNIFICANT
K18828,19.33416453,22.3681519,18.19130732,25.81597184,NON SIGNIFICANT
K18830,16.71769316,19.0007263,13.79397847,23.52865745,NON SIGNIFICANT
K18833,18.68526457,21.4853512,16.79510877,25.45106096,NON SIGNIFICANT
K18844,19.47703751,22.25748362,17.81359685,25.7290541,NON SIGNIFICANT
K18846,15.84848879,20.45029174,15.60199617,24.452255,NON SIGNIFICANT
K18851,19.27425821,21.86573793,17.3625776,25.45535583,NON SIGNIFICANT
K18855,22.50797443,21.08058898,16.24275314,25.15073894,NON SIGNIFICANT
K18887,1,1.956,1,2,NON SIGNIFICANT
K18889,24.10806005,23.56826874,19.89268801,25.938293,NON SIGNIFICANT
K18890,22.38331836,23.43076994,19.35141855,25.91838313,NON SIGNIFICANT
K18893,23.81137268,22.58101778,17.97864645,25.81212134,NON SIGNIFICANT
K18897,15.57064155,19.23400496,13.89583256,23.49277214,NON SIGNIFICANT
K18900,19.72681239,21.96279104,17.38057148,25.63307075,NON SIGNIFICANT
K18902,19.45995257,22.75378616,18.50609138,25.87831284,NON SIGNIFICANT
K18903,24.27630088,21.2986689,16.71313968,25.20822528,NON SIGNIFICANT
K18904,17.82846289,19.23909839,14.50864538,23.59420873,NON SIGNIFICANT
K18905,21.12888455,20.22277796,15.1504627,24.55924118,NON SIGNIFICANT
K18910,24.00763456,21.60675772,17.24924093,25.34098041,NON SIGNIFICANT
K18911,25.11053393,23.61791361,19.83624266,25.92126941,NON SIGNIFICANT
K18913,18.26982374,21.92077541,17.41259172,25.71468976,NON SIGNIFICANT
K18917,21.20984934,21.11695639,16.38250088,25.02433156,NON SIGNIFICANT
K18924,23.11963932,19.46643536,14.28919143,23.89318582,NON SIGNIFICANT
K18925,19.52876208,18.89565233,14.08605546,23.47302939,NON SIGNIFICANT
K18926,24.84276006,22.05836926,17.36562165,25.72331164,NON SIGNIFICANT
K18928,24.68914955,23.26699797,19.35108463,25.95368229,NON SIGNIFICANT
K18929,25.31576157,24.21931797,20.90317836,25.94782113,NON SIGNIFICANT
K18930,23.45128051,23.19267927,19.27226047,25.92482598,NON SIGNIFICANT
K18931,7.347826087,8.203574346,5.121212121,11.26666667,NON SIGNIFICANT
K18935,19.12005475,20.7868204,16.13439756,24.88394086,NON SIGNIFICANT
K18939,22.28140468,21.18744396,16.42076125,25.12723172,NON SIGNIFICANT
K18940,17.93160485,20.70438065,15.99087716,24.72318397,NON SIGNIFICANT
K18955,23.80865916,23.26454594,19.04870125,25.88630252,NON SIGNIFICANT
K18958,24.4084586,21.9295829,17.48273034,25.66361832,NON SIGNIFICANT
K18968,19.5923965,21.25292147,16.80326912,25.01531226,NON SIGNIFICANT
K18973,9.645669291,12.75635741,8.68490552,16.33333333,NON SIGNIFICANT
K18979,24.97445404,24.32429377,20.77495807,25.99178118,NON SIGNIFICANT
K18980,22.89785491,21.10505019,16.486461,24.99024791,NON SIGNIFICANT
K18982,21.55339135,20.21865691,15.19115154,24.32318704,NON SIGNIFICANT
K18983,23.08032151,22.58753951,18.49876176,25.86052881,NON SIGNIFICANT
K18988,22.8754682,22.32685821,17.99213978,25.76175523,NON SIGNIFICANT
K18989,24.32732392,22.63011167,18.4336072,25.8799764,NON SIGNIFICANT
K18990,24.09264973,21.59216462,16.81086895,25.61848857,NON SIGNIFICANT
K18991,17.40157767,21.02194089,17.00404836,24.89028285,NON SIGNIFICANT
K18996,24.01700338,22.022188,17.50160598,25.67984703,NON SIGNIFICANT
K19002,25.41473195,21.94883127,17.35119472,25.58360574,NON SIGNIFICANT
K19003,21.1829226,22.01065447,17.75430795,25.68037512,NON SIGNIFICANT
K19013,4,3.586133333,2.666666667,4,NON SIGNIFICANT
K19044,14.61042681,19.23578498,14.54845753,23.43376735,NON SIGNIFICANT
K19049,15.59505935,19.02677747,14.03192055,23.46350029,NON SIGNIFICANT
K19054,4.571428571,6.112377489,4,8,NON SIGNIFICANT
K19062,24.12567685,21.01791601,15.94444128,24.72468488,NON SIGNIFICANT
K19064,19.67124282,22.20997672,17.81726107,25.70335517,NON SIGNIFICANT
K19076,22.35794422,21.04847578,16.53227603,25.03962554,NON SIGNIFICANT
K19113,17.25586137,18.70707575,13.46357236,23.18110236,NON SIGNIFICANT
K19128,1,1,1,1,NON SIGNIFICANT
K19132,18.58956071,20.37631531,15.61887188,24.56414635,NON SIGNIFICANT
K19135,15.76091326,19.2789901,14.26148393,23.74136813,NON SIGNIFICANT
K19156,21.6324221,19.55862968,14.68968264,23.92194961,NON SIGNIFICANT
K19158,17.5335367,20.55926855,15.62852223,24.46680768,NON SIGNIFICANT
K19159,16.40043617,20.89165453,16.03339411,24.85072013,NON SIGNIFICANT
K19166,17.39510582,20.8118596,16.15249629,24.84086013,NON SIGNIFICANT
K19168,19.54148308,20.94724166,16.25936606,25.05474443,NON SIGNIFICANT
K19169,22.43928344,20.53943478,15.91659326,24.734873,NON SIGNIFICANT
K19176,19.2796373,18.89415132,13.87356392,23.46709361,NON SIGNIFICANT
K19180,24.01690291,21.66248407,16.92009821,25.62248579,NON SIGNIFICANT
K19189,19.69626299,21.6931688,17.35617921,25.5620145,NON SIGNIFICANT
K19221,23.97507406,22.9430797,18.91786847,25.93853388,NON SIGNIFICANT
K19222,21.72364701,20.79638861,15.75126957,24.90616367,NON SIGNIFICANT
K19223,21.9948567,21.21215355,16.76933155,24.86081395,NON SIGNIFICANT
K19224,24.54528934,21.41824944,17.1256935,25.09744246,NON SIGNIFICANT
K19225,24.58138604,24.17523579,20.54167811,25.94572959,NON SIGNIFICANT
K19226,21.70712383,21.00238545,16.17198474,25.18094601,NON SIGNIFICANT
K19231,24.35207878,22.15078169,17.75063145,25.77481059,NON SIGNIFICANT
K19234,22.59340283,22.19101614,17.92463813,25.74680091,NON SIGNIFICANT
K19244,25.68486609,22.35031989,17.90949021,25.81853686,NON SIGNIFICANT
K19245,20.93537247,19.81687529,15.13468452,23.82886134,NON SIGNIFICANT
K19246,22.84503746,21.1261858,16.33683575,24.82859805,NON SIGNIFICANT
K19265,23.68972402,23.8316318,20.05787191,25.94511093,NON SIGNIFICANT
K19266,10,12.0436444,8.329545455,16.07142857,NON SIGNIFICANT
K19267,24.08644815,22.15652756,18.24317872,25.72464042,NON SIGNIFICANT
K19268,20.28135157,20.83380259,16.28078115,24.94622722,NON SIGNIFICANT
K19269,12.30082645,16.82049886,12.18003273,21.02408772,NON SIGNIFICANT
K19270,20.82330888,22.54885427,18.52888084,25.75306383,NON SIGNIFICANT
K19273,5.444444444,5.563241187,3.266666667,7,NON SIGNIFICANT
K19279,13.78370625,17.18010079,12.78436424,21.43175736,NON SIGNIFICANT
K19286,18.26758042,20.93862301,15.9757533,25.11704903,NON SIGNIFICANT
K19292,1.8,2.8424,1.8,3,NON SIGNIFICANT
K19293,1,1,1,1,NON SIGNIFICANT
K19294,24.5013439,23.37794251,19.51886128,25.93609629,NON SIGNIFICANT
K19295,18.70886295,21.28162658,17.00345692,25.28372656,NON SIGNIFICANT
K19296,1,1,1,1,NON SIGNIFICANT
K19302,24.57570965,25.07936502,22.55171805,26.05427842,NON SIGNIFICANT
K19304,15.27951732,19.23675493,14.08400158,23.61456438,NON SIGNIFICANT
K19309,12.65934066,13.84570685,9.598016529,18.28571429,NON SIGNIFICANT
K19311,24.68565822,22.34575368,17.98622504,25.76316273,NON SIGNIFICANT
K19312,22.06708765,21.15638408,16.32561192,25.35176715,NON SIGNIFICANT
K19329,8.719745223,12.92564571,8.719745223,17.32911392,NON SIGNIFICANT
K19337,15.08357889,18.80195332,13.75976699,22.89259203,NON SIGNIFICANT
K19338,24.79858298,22.01616847,17.50692556,25.72293735,NON SIGNIFICANT
K19339,23.28542078,22.26256065,17.49045825,25.82741074,NON SIGNIFICANT
K19340,21.87338189,21.19917704,16.59330223,25.21225144,NON SIGNIFICANT
K19341,18.37600714,21.46274828,16.81003996,25.46881638,NON SIGNIFICANT
K19342,23.11975233,21.46397535,16.70666711,25.44085737,NON SIGNIFICANT
K19345,16.9772436,20.82609704,16.13533658,24.83607937,NON SIGNIFICANT
K19350,6.4,9.044696902,5.565217391,12.8,NON SIGNIFICANT
K19354,19.42356355,19.85067784,15.046323,24.05537541,NON SIGNIFICANT
K19355,23.62611642,21.96717498,17.46892932,25.66257135,NON SIGNIFICANT
K19360,20.06117808,18.33258909,13.2744921,22.59105574,NON SIGNIFICANT
K19370,5.333333333,6.017731602,3.555555556,8,NON SIGNIFICANT
K19411,23.27991222,21.84912644,17.44742252,25.66542663,NON SIGNIFICANT
K19416,24.00030291,21.2815079,16.50611455,25.22783038,NON SIGNIFICANT
K19420,12.81280788,16.22915689,11.50758206,20.40200787,NON SIGNIFICANT
K19421,18.39633242,21.64545194,17.27854893,25.44414403,NON SIGNIFICANT
K19422,16.14877809,20.30083267,15.91667715,24.27349856,NON SIGNIFICANT
K19423,8.257142857,9.346541467,6.14893617,12.56521739,NON SIGNIFICANT
K19424,23.65808021,22.69249282,18.20451398,25.88554682,NON SIGNIFICANT
K19425,14.54415638,19.42634708,14.31249943,23.54488915,NON SIGNIFICANT
K19428,23.15154881,21.23000925,16.58829103,25.25689609,NON SIGNIFICANT
K19431,16.5427126,20.83355535,15.94342502,24.63213164,NON SIGNIFICANT
K19477,19.79441427,19.81224513,14.86114265,24.12668248,NON SIGNIFICANT
K19511,19.6318298,21.32223652,16.50891645,25.0645572,NON SIGNIFICANT
K19519,22.97940411,21.55410972,16.89505052,25.54230542,NON SIGNIFICANT
K19525,3.571428571,4.31385254,2.272727273,5,NON SIGNIFICANT
K19545,21.94021315,21.44366456,16.87152709,25.42681324,NON SIGNIFICANT
K19547,21.28211797,20.69893886,16.11624495,24.58802602,NON SIGNIFICANT
K19548,25.28808511,21.94689567,17.64185011,25.53626907,NON SIGNIFICANT
K19550,16.405361,19.44489466,14.78665968,23.58599384,NON SIGNIFICANT
K19576,19.13059529,21.05652561,16.4558468,25.18952628,NON SIGNIFICANT
K19577,24.07282997,22.72918682,18.36383372,25.86376629,NON SIGNIFICANT
K19578,13.25256975,16.05160412,11.70406678,20.01108647,NON SIGNIFICANT
K19585,17.4969694,20.7980451,16.14871851,25.01579885,NON SIGNIFICANT
K19586,24.79204377,20.46910833,15.48924868,24.79517365,NON SIGNIFICANT
K19591,21.79936023,21.92961523,17.40553301,25.64925131,NON SIGNIFICANT
K19595,24.72729999,22.00122806,17.55276197,25.767801,NON SIGNIFICANT
K19607,9.687898089,13.14627518,9,17.08988764,NON SIGNIFICANT
K19610,17.38940634,19.33670642,14.38751785,23.60584561,NON SIGNIFICANT
K19616,16.59664511,20.54433261,15.60579081,24.66832097,NON SIGNIFICANT
K19618,10.34693878,13.13011266,8.791907514,17.48275862,NON SIGNIFICANT
K19622,17.44710557,19.2951903,14.9180513,23.66368296,NON SIGNIFICANT
K19623,17.45493562,20.33972928,15.2430403,24.66450362,NON SIGNIFICANT
K19640,22.14006361,22.18326446,17.94562147,25.79420431,NON SIGNIFICANT
K19641,19.31691486,20.88694824,16.38734266,24.85962428,NON SIGNIFICANT
K19661,18.02142857,19.20045675,14.41673351,23.43353731,NON SIGNIFICANT
K19664,24.4133359,22.19744397,17.87371367,25.80425338,NON SIGNIFICANT
K19666,10.38461538,13.60155769,9.416434466,17.60869565,NON SIGNIFICANT
K19686,19.91417713,21.49950767,16.94071186,25.40451285,NON SIGNIFICANT
K19687,21.37822835,21.00597475,16.25232193,24.82940407,NON SIGNIFICANT
K19689,22.67385207,24.89710046,21.96748924,26.00179626,NON SIGNIFICANT
K19690,17.59095517,21.01986346,16.32428438,25.02823416,NON SIGNIFICANT
K19691,19.06973588,20.37796961,15.80127029,24.35040652,NON SIGNIFICANT
K19692,12.55963303,15.46159857,10.952,19.69784173,NON SIGNIFICANT
K19693,21.14490098,22.0345791,17.55451286,25.74264018,NON SIGNIFICANT
K19694,24.51029882,22.57420112,18.58291338,25.72800761,NON SIGNIFICANT
K19701,24.44737314,21.96617872,17.4274018,25.6781025,NON SIGNIFICANT
K19702,24.30894738,21.23107953,16.10585358,25.30475227,NON SIGNIFICANT
K19703,18.30101404,19.75472227,14.93702899,24.11592983,NON SIGNIFICANT
K19707,19.30738136,22.01178658,17.73325801,25.68553,NON SIGNIFICANT
K19710,24.75901629,23.48423094,19.8015305,25.91796601,NON SIGNIFICANT
K19713,25.2986879,22.40500444,17.71996764,25.83830773,NON SIGNIFICANT
K19714,23.53707163,20.67990216,16.04869342,24.71436804,NON SIGNIFICANT
K19732,18.68554265,19.82315633,14.90597981,24.14775031,NON SIGNIFICANT
K19733,16.30140717,18.24501932,12.99687957,22.3208437,NON SIGNIFICANT
K19743,13.23622047,13.23002517,9.086486486,17.32989691,NON SIGNIFICANT
K19758,2.666666667,3.568266667,2,4,NON SIGNIFICANT
K19760,1,1.94,1,2,NON SIGNIFICANT
K19761,14.99469898,17.78272766,13.09037642,21.94022061,NON SIGNIFICANT
K19776,16.73167058,19.24723965,14.54059744,23.5631151,NON SIGNIFICANT
K19777,16.27868191,19.13901363,14.23562554,23.66691275,NON SIGNIFICANT
K19778,24.67092019,21.91473892,17.74669773,25.6655545,NON SIGNIFICANT
K19783,11.79069767,13.1131907,8.791907514,17.08988764,NON SIGNIFICANT
K19784,24.88230007,23.61027127,19.61692992,25.96986742,NON SIGNIFICANT
K19787,24.11635799,20.83491425,16.07380998,24.82824926,NON SIGNIFICANT
K19788,20.02098743,19.21290003,14.27002954,23.66140722,NON SIGNIFICANT
K19789,20.09271301,20.9286754,16.08293064,24.97194128,NON SIGNIFICANT
K19793,1,1.949,1,2,NON SIGNIFICANT
K19802,25.87120913,24.23148251,20.78182953,25.96891138,NON SIGNIFICANT
K19804,19.63264989,22.41483335,17.90541102,25.74587391,NON SIGNIFICANT
K19809,16.06693712,15.9654111,11.56266206,20.26091592,NON SIGNIFICANT
K19810,19.47083898,18.61527931,13.80902978,23.00045777,NON SIGNIFICANT
K19813,24.9740338,21.67775245,16.90474615,25.73681925,NON SIGNIFICANT
K19820,15.4109589,18.3729876,13.56146978,22.48875562,NON SIGNIFICANT
K19821,17.86616541,16.48775538,11.43503369,20.73472949,NON SIGNIFICANT
K19826,17.10007547,19.20244606,14.35165744,23.22570407,NON SIGNIFICANT
K19837,16.58747789,19.28544871,14.3977827,23.61120592,NON SIGNIFICANT
K19856,23.41727386,20.42178084,15.68422435,24.53209567,NON SIGNIFICANT
K19870,12.16531165,15.04915452,10.66144747,19.10212766,NON SIGNIFICANT
K19876,20.13914019,19.27391056,14.45962197,23.31524279,NON SIGNIFICANT
K19883,7.229508197,10.42876329,6.582089552,14.22580645,NON SIGNIFICANT
K19954,20.71476876,21.45346864,16.97619676,25.40263068,NON SIGNIFICANT
K19956,15.13512245,19.5034385,14.90497679,23.64021961,NON SIGNIFICANT
